# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	5895	7352	+							X928_RS05735	1458		old_locus_tag=X928_05965
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	5895	7352	+	WP_103078877.1	WP_103078877.1		alpha-glucosidase/alpha-galactosidase			X928_RS05735	1458	485	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	7384	8133	-							X928_RS05740	750		old_locus_tag=X928_05970
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	7384	8133	-	WP_103078878.1	WP_103078878.1		DeoR/GlpR family DNA-binding transcription regulator			X928_RS05740	750	249	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	8413	9057	+							X928_RS05745	645		old_locus_tag=X928_05975
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	8413	9057	+	WP_103078879.1	WP_103078879.1		class II aldolase/adducin family protein			X928_RS05745	645	214	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	9057	10211	+							X928_RS05750	1155		old_locus_tag=X928_05980
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	9057	10211	+	WP_169926319.1	WP_169926319.1		TIM barrel protein			X928_RS05750	1155	384	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	10280	12964	+							X928_RS05755	2685		old_locus_tag=X928_05985
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	10280	12964	+	WP_103078881.1	WP_103078881.1		alpha-L-rhamnosidase			X928_RS05755	2685	894	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	13153	14439	+					larA		X928_RS05760	1287		old_locus_tag=X928_05990
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	13153	14439	+	WP_103078882.1	WP_103078882.1		nickel-dependent lactate racemase	larA		X928_RS05760	1287	428	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	14456	15247	+							X928_RS05765	792		old_locus_tag=X928_05995
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	14456	15247	+	WP_103078883.1	WP_103078883.1		electron transfer flavoprotein subunit beta/FixA family protein			X928_RS05765	792	263	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	15244	16245	+							X928_RS05770	1002		old_locus_tag=X928_06000
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	15244	16245	+	WP_103078884.1	WP_103078884.1		electron transfer flavoprotein subunit alpha/FixB family protein			X928_RS05770	1002	333	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	16238	17656	+							X928_RS05775	1419		old_locus_tag=X928_06005
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	16238	17656	+	WP_103078885.1	WP_103078885.1		FAD-binding oxidoreductase			X928_RS05775	1419	472	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	17685	19142	+							X928_RS05780	1458		old_locus_tag=X928_06010
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	17685	19142	+	WP_146026641.1	WP_146026641.1		rhamnulokinase			X928_RS05780	1458	485	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	19307	19930	+							X928_RS05785	624		old_locus_tag=X928_06015
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	19307	19930	+	WP_103078887.1	WP_103078887.1		pyroglutamyl-peptidase I			X928_RS05785	624	207	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	19954	20628	+							X928_RS05790	675		old_locus_tag=X928_06020
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	19954	20628	+	WP_103078888.1	WP_103078888.1		DUF969 family protein			X928_RS05790	675	224	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	20628	21560	+							X928_RS05795	933		old_locus_tag=X928_06025
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	20628	21560	+	WP_103078889.1	WP_103078889.1		DUF979 domain-containing protein			X928_RS05795	933	310	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	21721	22422	+							X928_RS05800	702		old_locus_tag=X928_06030
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	21721	22422	+	WP_103078890.1	WP_103078890.1		hypothetical protein			X928_RS05800	702	233	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	22442	22930	+					bcp		X928_RS05805	489		old_locus_tag=X928_06035
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	22442	22930	+	WP_103078891.1	WP_103078891.1		thioredoxin-dependent thiol peroxidase	bcp		X928_RS05805	489	162	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	22971	23462	-							X928_RS05810	492		old_locus_tag=X928_06040
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	22971	23462	-	WP_103078892.1	WP_103078892.1		ferritin			X928_RS05810	492	163	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	23820	25058	+							X928_RS05815	1239		old_locus_tag=X928_06045
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	23820	25058	+	WP_103078893.1	WP_103078893.1		ABC transporter substrate-binding protein			X928_RS05815	1239	412	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	25100	26311	+							X928_RS05820	1212		old_locus_tag=X928_06050
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	25100	26311	+	WP_103078894.1	WP_103078894.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase			X928_RS05820	1212	403	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	26404	26967	+							X928_RS05825	564		old_locus_tag=X928_06055
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	26404	26967	+	WP_211286454.1	WP_211286454.1		biotin transporter BioY			X928_RS05825	564	187	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	26980	28044	-							X928_RS05830	1065		old_locus_tag=X928_06060
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	26980	28044	-	WP_103076444.1	WP_103076444.1		YqeG family HAD IIIA-type phosphatase			X928_RS05830	1065	354	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	28019	28273	-							X928_RS05835	255		old_locus_tag=X928_06065
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	28019	28273	-	WP_103078895.1	WP_103078895.1		DUF4911 domain-containing protein			X928_RS05835	255	84	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	28339	29625	-							X928_RS05840	1287		old_locus_tag=X928_06070
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	28339	29625	-	WP_103076446.1	WP_103076446.1		PhoH family protein			X928_RS05840	1287	428	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	29628	30191	-							X928_RS05845	564		old_locus_tag=X928_06075
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	29628	30191	-	WP_103078896.1	WP_103078896.1		3'-5' exonuclease			X928_RS05845	564	187	
gene	tRNA	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	30291	30367	+							X928_RS05850	77		old_locus_tag=X928_06080
tRNA		GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	30291	30367	+				tRNA-Arg			X928_RS05850	77		anticodon=TCG
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	30422	30694	+							X928_RS05855	273		old_locus_tag=X928_06085
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	30422	30694	+	WP_103078897.1	WP_103078897.1		stage V sporulation protein S			X928_RS05855	273	90	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	30831	31151	+							X928_RS05860	321		old_locus_tag=X928_06090
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	30831	31151	+	WP_103078898.1	WP_103078898.1		hypothetical protein			X928_RS05860	321	106	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	31186	31500	+							X928_RS05865	315		old_locus_tag=X928_06095
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	31186	31500	+	WP_103078899.1	WP_103078899.1		hypothetical protein			X928_RS05865	315	104	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	31515	32291	+					murI		X928_RS05870	777		old_locus_tag=X928_06100
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	31515	32291	+	WP_245857192.1	WP_245857192.1		glutamate racemase	murI		X928_RS05870	777	258	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	32307	33161	+					rapZ		X928_RS05875	855		old_locus_tag=X928_06105
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	32307	33161	+	WP_169926320.1	WP_169926320.1		RNase adapter RapZ	rapZ		X928_RS05875	855	284	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	33192	34127	+							X928_RS05880	936		old_locus_tag=X928_06110
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	33192	34127	+	WP_103078902.1	WP_103078902.1		YvcK family protein			X928_RS05880	936	311	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	34151	35035	+					whiA		X928_RS05885	885		
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	34151	35035	+	WP_211286461.1	WP_211286461.1		DNA-binding protein WhiA	whiA		X928_RS05885	885	294	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	35063	35515	+					nrdR		X928_RS05890	453		old_locus_tag=X928_06120
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	35063	35515	+	WP_103078904.1	WP_103078904.1		transcriptional regulator NrdR	nrdR		X928_RS05890	453	150	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	35551	36030	+					greA		X928_RS05895	480		old_locus_tag=X928_06125
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	35551	36030	+	WP_103078905.1	WP_103078905.1		transcription elongation factor GreA	greA		X928_RS05895	480	159	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	36077	37585	+					lysS		X928_RS05900	1509		old_locus_tag=X928_06130
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	36077	37585	+	WP_103078906.1	WP_103078906.1		lysine--tRNA ligase	lysS		X928_RS05900	1509	502	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	37598	38371	+					ispE		X928_RS05905	774		old_locus_tag=X928_06135
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	37598	38371	+	WP_103078907.1	WP_103078907.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		X928_RS05905	774	257	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	38364	38627	-							X928_RS05910	264		old_locus_tag=X928_06140
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	38364	38627	-	WP_103078908.1	WP_103078908.1		EscU/YscU/HrcU family type III secretion system export apparatus switch protein			X928_RS05910	264	87	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	38635	39666	-					ltaE		X928_RS05915	1032		old_locus_tag=X928_06145
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	38635	39666	-	WP_103078909.1	WP_103078909.1		low-specificity L-threonine aldolase	ltaE		X928_RS05915	1032	343	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	39685	40536	-							X928_RS05920	852		old_locus_tag=X928_06150
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	39685	40536	-	WP_169926321.1	WP_169926321.1		DMT family transporter			X928_RS05920	852	283	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	40786	41145	+							X928_RS05925	360		old_locus_tag=X928_06155
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	40786	41145	+	WP_245857193.1	WP_245857193.1		ribonuclease H-like YkuK family protein			X928_RS05925	360	119	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	41275	41592	+							X928_RS05930	318		old_locus_tag=X928_06160
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	41275	41592	+	WP_103076460.1	WP_103076460.1		hypothetical protein			X928_RS05930	318	105	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	41611	42648	+							X928_RS05935	1038		old_locus_tag=X928_06165
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	41611	42648	+	WP_245857194.1	WP_245857194.1		V-type ATPase subunit			X928_RS05935	1038	345	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	42653	44509	+							X928_RS05940	1857		old_locus_tag=X928_06170
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	42653	44509	+	WP_103078913.1	WP_103078913.1		ATPase			X928_RS05940	1857	618	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	44531	44977	+							X928_RS05945	447		old_locus_tag=X928_06175
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	44531	44977	+	WP_103078914.1	WP_103078914.1		ATP synthase subunit C			X928_RS05945	447	148	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	44981	45295	+							X928_RS05950	315		old_locus_tag=X928_06180
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	44981	45295	+	WP_103076464.1	WP_103076464.1		V-type ATP synthase subunit F			X928_RS05950	315	104	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	45288	45863	+							X928_RS05955	576		old_locus_tag=X928_06185
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	45288	45863	+	WP_103078915.1	WP_103078915.1		V-type ATP synthase subunit E family protein			X928_RS05955	576	191	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	45863	47611	+							X928_RS05960	1749		old_locus_tag=X928_06190
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	45863	47611	+	WP_103078916.1	WP_103078916.1		V-type ATP synthase subunit A			X928_RS05960	1749	582	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	47623	48993	+							X928_RS05965	1371		old_locus_tag=X928_06195
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	47623	48993	+	WP_103078917.1	WP_103078917.1		V-type ATP synthase subunit B			X928_RS05965	1371	456	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	49028	49639	+							X928_RS05970	612		old_locus_tag=X928_06200
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	49028	49639	+	WP_103078918.1	WP_103078918.1		V-type ATP synthase subunit D			X928_RS05970	612	203	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	49620	50732	-							X928_RS05975	1113		old_locus_tag=X928_06205
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	49620	50732	-	WP_103078919.1	WP_103078919.1		anaerobic sulfatase maturase			X928_RS05975	1113	370	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	50942	52441	-							X928_RS05980	1500		old_locus_tag=X928_06210
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	50942	52441	-	WP_103078920.1	WP_103078920.1		sulfatase			X928_RS05980	1500	499	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	52464	53447	-							X928_RS05985	984		old_locus_tag=X928_06215
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	52464	53447	-	WP_103078921.1	WP_103078921.1		hypothetical protein			X928_RS05985	984	327	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	53575	54405	-							X928_RS05990	831		old_locus_tag=X928_06220
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	53575	54405	-	WP_103078922.1	WP_103078922.1		carbohydrate ABC transporter permease			X928_RS05990	831	276	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	54398	55258	-							X928_RS05995	861		old_locus_tag=X928_06225
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	54398	55258	-	WP_169926322.1	WP_169926322.1		sugar ABC transporter permease			X928_RS05995	861	286	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	55320	56579	-							X928_RS06000	1260		old_locus_tag=X928_06230
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	55320	56579	-	WP_103078924.1	WP_103078924.1		ABC transporter substrate-binding protein			X928_RS06000	1260	419	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	56627	57817	-							X928_RS06005	1191		old_locus_tag=X928_06235
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	56627	57817	-	WP_103078925.1	WP_103078925.1		ROK family protein			X928_RS06005	1191	396	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	58102	58806	+							X928_RS06010	705		old_locus_tag=X928_06240
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	58102	58806	+	WP_103078926.1	WP_103078926.1		GntR family transcriptional regulator			X928_RS06010	705	234	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	58820	59383	+							X928_RS06015	564		old_locus_tag=X928_06245
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	58820	59383	+	WP_103078927.1	WP_103078927.1		chromate transporter			X928_RS06015	564	187	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	59380	59895	+							X928_RS06020	516		old_locus_tag=X928_06250
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	59380	59895	+	WP_103078928.1	WP_103078928.1		chromate transporter			X928_RS06020	516	171	
gene	protein_coding	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	59882	60841	-							X928_RS06025	960		old_locus_tag=X928_06255
CDS	with_protein	GCF_002895605.1	Primary Assembly	unplaced scaffold		NZ_AZRM01000027.1	59882	60841	-	WP_103078929.1	WP_103078929.1		P1 family peptidase			X928_RS06025	960	319	
