# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	55455	56069	+							BUA62_RS02630	615		old_locus_tag=SAMN02745164_00533
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	55455	56069	+	WP_072863173.1	WP_072863173.1		hypothetical protein			BUA62_RS02630	615	204	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	56066	56965	+					murB		BUA62_RS02635	900		old_locus_tag=SAMN02745164_00534
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	56066	56965	+	WP_234970268.1	WP_234970268.1		UDP-N-acetylmuramate dehydrogenase	murB		BUA62_RS02635	900	299	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	57015	57725	-							BUA62_RS02640	711		old_locus_tag=SAMN02745164_00535
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	57015	57725	-	WP_072863175.1	WP_072863175.1		tetratricopeptide repeat protein			BUA62_RS02640	711	236	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	57866	58297	+							BUA62_RS02645	432		old_locus_tag=SAMN02745164_00536
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	57866	58297	+	WP_072863177.1	WP_072863177.1		transcriptional repressor			BUA62_RS02645	432	143	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	58470	60662	-					rnr		BUA62_RS02650	2193		old_locus_tag=SAMN02745164_00537
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	58470	60662	-	WP_234970269.1	WP_234970269.1		ribonuclease R	rnr		BUA62_RS02650	2193	730	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	60676	62070	-					dnaB		BUA62_RS02655	1395		old_locus_tag=SAMN02745164_00538
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	60676	62070	-	WP_084670665.1	WP_084670665.1		replicative DNA helicase	dnaB		BUA62_RS02655	1395	464	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	62153	62344	+							BUA62_RS02660	192		old_locus_tag=SAMN02745164_00539
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	62153	62344	+	WP_072863181.1	WP_072863181.1		hypothetical protein			BUA62_RS02660	192	63	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	62435	62896	+							BUA62_RS02665	462		old_locus_tag=SAMN02745164_00540
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	62435	62896	+	WP_072863183.1	WP_072863183.1		QueT transporter family protein			BUA62_RS02665	462	153	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	62952	63680	-							BUA62_RS02670	729		old_locus_tag=SAMN02745164_00541
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	62952	63680	-	WP_072863185.1	WP_072863185.1		ABC transporter ATP-binding protein			BUA62_RS02670	729	242	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	63664	64506	-							BUA62_RS02675	843		old_locus_tag=SAMN02745164_00542
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	63664	64506	-	WP_072863187.1	WP_072863187.1		ABC transporter ATP-binding protein			BUA62_RS02675	843	280	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	64503	65591	-							BUA62_RS02680	1089		old_locus_tag=SAMN02745164_00543
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	64503	65591	-	WP_072863188.1	WP_072863188.1		branched-chain amino acid ABC transporter permease			BUA62_RS02680	1089	362	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	65596	66504	-							BUA62_RS02685	909		old_locus_tag=SAMN02745164_00544
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	65596	66504	-	WP_072863190.1	WP_072863190.1		branched-chain amino acid ABC transporter permease			BUA62_RS02685	909	302	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	66567	67673	-							BUA62_RS02690	1107		old_locus_tag=SAMN02745164_00545
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	66567	67673	-	WP_072863192.1	WP_072863192.1		ABC transporter substrate-binding protein			BUA62_RS02690	1107	368	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	67887	68894	-							BUA62_RS02695	1008		old_locus_tag=SAMN02745164_00546
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	67887	68894	-	WP_072863193.1	WP_072863193.1		ATP-dependent 6-phosphofructokinase			BUA62_RS02695	1008	335	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	68907	70886	-							BUA62_RS02700	1980		old_locus_tag=SAMN02745164_00547
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	68907	70886	-	WP_072863195.1	WP_072863195.1		sodium-translocating pyrophosphatase			BUA62_RS02700	1980	659	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	71009	71440	-							BUA62_RS02705	432		old_locus_tag=SAMN02745164_00548
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	71009	71440	-	WP_072863197.1	WP_072863197.1		hypothetical protein			BUA62_RS02705	432	143	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	71437	72012	-					pth		BUA62_RS02710	576		old_locus_tag=SAMN02745164_00549
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	71437	72012	-	WP_072863199.1	WP_072863199.1		aminoacyl-tRNA hydrolase	pth		BUA62_RS02710	576	191	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	72016	72648	-							BUA62_RS02715	633		old_locus_tag=SAMN02745164_00550
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	72016	72648	-	WP_072863202.1	WP_072863202.1		50S ribosomal protein L25			BUA62_RS02715	633	210	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	72678	73634	-							BUA62_RS02720	957		old_locus_tag=SAMN02745164_00551
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	72678	73634	-	WP_072863204.1	WP_072863204.1		ribose-phosphate pyrophosphokinase			BUA62_RS02720	957	318	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	73639	74988	-					glmU		BUA62_RS02725	1350		old_locus_tag=SAMN02745164_00552
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	73639	74988	-	WP_072863206.1	WP_072863206.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		BUA62_RS02725	1350	449	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	75085	75642	-							BUA62_RS02730	558		old_locus_tag=SAMN02745164_00553
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	75085	75642	-	WP_072863208.1	WP_072863208.1		helix-hairpin-helix domain-containing protein			BUA62_RS02730	558	185	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	75642	76958	-							BUA62_RS02735	1317		old_locus_tag=SAMN02745164_00554
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	75642	76958	-	WP_072863211.1	WP_072863211.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			BUA62_RS02735	1317	438	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	76960	79581	-							BUA62_RS02740	2622		old_locus_tag=SAMN02745164_00555
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	76960	79581	-	WP_143148308.1	WP_143148308.1		valine--tRNA ligase			BUA62_RS02740	2622	873	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	79922	80119	+							BUA62_RS02745	198		old_locus_tag=SAMN02745164_00556
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	79922	80119	+	WP_072863213.1	WP_072863213.1		hypothetical protein			BUA62_RS02745	198	65	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	80129	80929	+							BUA62_RS02750	801		old_locus_tag=SAMN02745164_00557
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	80129	80929	+	WP_072863216.1	WP_072863216.1		DUF4895 domain-containing protein			BUA62_RS02750	801	266	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	80962	81318	-					rplT		BUA62_RS02755	357		old_locus_tag=SAMN02745164_00558
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	80962	81318	-	WP_072863218.1	WP_072863218.1		50S ribosomal protein L20	rplT		BUA62_RS02755	357	118	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	81346	81540	-							BUA62_RS02760	195		old_locus_tag=SAMN02745164_00559
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	81346	81540	-	WP_072863221.1	WP_072863221.1		50S ribosomal protein L35			BUA62_RS02760	195	64	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	81558	82115	-					infC		BUA62_RS02765	558		old_locus_tag=SAMN02745164_00560
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	81558	82115	-	WP_234970270.1	WP_234970270.1		translation initiation factor IF-3	infC		BUA62_RS02765	558	185	
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82289	82364	-							BUA62_RS02770	76		old_locus_tag=SAMN02745164_00561
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82289	82364	-				tRNA-Lys			BUA62_RS02770	76		anticodon=CTT
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82376	82451	-							BUA62_RS02775	76		old_locus_tag=SAMN02745164_00562
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82376	82451	-				tRNA-Trp			BUA62_RS02775	76		anticodon=CCA
gene	tRNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82462	82535	-							BUA62_RS02780	74		old_locus_tag=SAMN02745164_00563
tRNA		GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82462	82535	-				tRNA-Gln			BUA62_RS02780	74		anticodon=CTG
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82587	83387	-							BUA62_RS02785	801		old_locus_tag=SAMN02745164_00564
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	82587	83387	-	WP_072863224.1	WP_072863224.1		energy-coupling factor ABC transporter ATP-binding protein			BUA62_RS02785	801	266	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	83378	84157	-							BUA62_RS02790	780		old_locus_tag=SAMN02745164_00565
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	83378	84157	-	WP_072863226.1	WP_072863226.1		energy-coupling factor ABC transporter ATP-binding protein			BUA62_RS02790	780	259	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	84157	84879	-							BUA62_RS02795	723		old_locus_tag=SAMN02745164_00566
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	84157	84879	-	WP_084670666.1	WP_084670666.1		methyltransferase			BUA62_RS02795	723	240	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	84881	85543	-							BUA62_RS02800	663		old_locus_tag=SAMN02745164_00567
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	84881	85543	-	WP_072863228.1	WP_072863228.1		hypothetical protein			BUA62_RS02800	663	220	
gene	SRP_RNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	85565	85664	-					ffs		BUA62_RS02805	100		
ncRNA	SRP_RNA	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	85565	85664	-				signal recognition particle sRNA small type	ffs		BUA62_RS02805	100		
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	85708	87033	-					glnA		BUA62_RS02810	1326		
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	85708	87033	-	WP_072863230.1	WP_072863230.1		type I glutamate--ammonia ligase	glnA		BUA62_RS02810	1326	441	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	87126	89444	-							BUA62_RS02815	2319		old_locus_tag=SAMN02745164_00569
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	87126	89444	-	WP_072863232.1	WP_072863232.1		methyl-accepting chemotaxis protein			BUA62_RS02815	2319	772	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	89729	91261	+							BUA62_RS02820	1533		old_locus_tag=SAMN02745164_00570
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000005.1	89729	91261	+	WP_072863234.1	WP_072863234.1		hypothetical protein			BUA62_RS02820	1533	510	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	1	806	+							BUA62_RS00005	806		partial;old_locus_tag=SAMN02745164_00001
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	1	806	+	WP_072862094.1	WP_072862094.1		flagellin			BUA62_RS00005	806	267	partial
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	892	1800	-					secF		BUA62_RS00010	909		old_locus_tag=SAMN02745164_00002
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	892	1800	-	WP_072862097.1	WP_072862097.1		protein translocase subunit SecF	secF		BUA62_RS00010	909	302	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	1800	3209	-					secD		BUA62_RS00015	1410		old_locus_tag=SAMN02745164_00003
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	1800	3209	-	WP_072862099.1	WP_072862099.1		protein translocase subunit SecD	secD		BUA62_RS00015	1410	469	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	3230	3637	-					yajC		BUA62_RS00020	408		old_locus_tag=SAMN02745164_00004
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	3230	3637	-	WP_072862102.1	WP_072862102.1		preprotein translocase subunit YajC	yajC		BUA62_RS00020	408	135	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	3781	4110	+							BUA62_RS00025	330		old_locus_tag=SAMN02745164_00005
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	3781	4110	+	WP_072862105.1	WP_072862105.1		hypothetical protein			BUA62_RS00025	330	109	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	4132	4401	+							BUA62_RS00030	270		old_locus_tag=SAMN02745164_00006
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	4132	4401	+	WP_072862108.1	WP_072862108.1		hypothetical protein			BUA62_RS00030	270	89	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	4418	5197	+					murI		BUA62_RS00035	780		old_locus_tag=SAMN02745164_00007
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	4418	5197	+	WP_072862110.1	WP_072862110.1		glutamate racemase	murI		BUA62_RS00035	780	259	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	5191	6063	+					rapZ		BUA62_RS00040	873		old_locus_tag=SAMN02745164_00008
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	5191	6063	+	WP_072862112.1	WP_072862112.1		RNase adapter RapZ	rapZ		BUA62_RS00040	873	290	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	6069	6989	+					whiA		BUA62_RS00045	921		old_locus_tag=SAMN02745164_00009
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	6069	6989	+	WP_072862114.1	WP_072862114.1		DNA-binding protein WhiA	whiA		BUA62_RS00045	921	306	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	6986	7444	+					nrdR		BUA62_RS00050	459		old_locus_tag=SAMN02745164_00010
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	6986	7444	+	WP_072862116.1	WP_072862116.1		transcriptional regulator NrdR	nrdR		BUA62_RS00050	459	152	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	7447	7947	+					greA		BUA62_RS00055	501		old_locus_tag=SAMN02745164_00011
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	7447	7947	+	WP_072862118.1	WP_072862118.1		transcription elongation factor GreA	greA		BUA62_RS00055	501	166	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	7934	9448	+					lysS		BUA62_RS00060	1515		old_locus_tag=SAMN02745164_00012
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	7934	9448	+	WP_072862120.1	WP_072862120.1		lysine--tRNA ligase	lysS		BUA62_RS00060	1515	504	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	9580	9774	+					rpmB		BUA62_RS00065	195		old_locus_tag=SAMN02745164_00013
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	9580	9774	+	WP_072862122.1	WP_072862122.1		50S ribosomal protein L28	rpmB		BUA62_RS00065	195	64	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	9856	12147	+							BUA62_RS00070	2292		old_locus_tag=SAMN02745164_00014
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	9856	12147	+	WP_072862124.1	WP_072862124.1		DNA polymerase III subunit alpha			BUA62_RS00070	2292	763	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	12251	12715	+							BUA62_RS00075	465		old_locus_tag=SAMN02745164_00015
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	12251	12715	+	WP_072862126.1	WP_072862126.1		ribosome maturation factor RimP			BUA62_RS00075	465	154	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	12731	13756	+					nusA		BUA62_RS00080	1026		old_locus_tag=SAMN02745164_00016
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	12731	13756	+	WP_072862128.1	WP_072862128.1		transcription termination factor NusA	nusA		BUA62_RS00080	1026	341	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	13866	14291	+							BUA62_RS00085	426		old_locus_tag=SAMN02745164_00017
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	13866	14291	+	WP_072862129.1	WP_072862129.1		transcriptional repressor			BUA62_RS00085	426	141	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	14317	14895	-					yihA		BUA62_RS00090	579		old_locus_tag=SAMN02745164_00018
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	14317	14895	-	WP_072862131.1	WP_072862131.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		BUA62_RS00090	579	192	
gene	protein_coding	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	14899	17262	-					lon		BUA62_RS00095	2364		old_locus_tag=SAMN02745164_00019
CDS	with_protein	GCF_900129175.1	Primary Assembly	unplaced scaffold		NZ_FQUI01000001.1	14899	17262	-	WP_143148294.1	WP_143148294.1		endopeptidase La	lon		BUA62_RS00095	2364	787	
