# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1335515	1336525	-	WP_012209063.1	WP_012209063.1		Rpn family recombination-promoting nuclease/putative transposase			PMOB_RS06400	1011	336	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1336822	1337397	-							PMOB_RS10825	576		old_locus_tag=Pmob_1248
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1336822	1337397	-	WP_012209064.1	WP_012209064.1		hypothetical protein			PMOB_RS10825	576	191	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1337850	1338263	+							PMOB_RS06410	414		old_locus_tag=Pmob_1249
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1337850	1338263	+	WP_231282461.1	WP_231282461.1		DeoR family transcriptional regulator			PMOB_RS06410	414	137	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1338518	1339513	-							PMOB_RS06415	996		old_locus_tag=Pmob_1250
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1338518	1339513	-	WP_012209066.1	WP_012209066.1		Rpn family recombination-promoting nuclease/putative transposase			PMOB_RS06415	996	331	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1340013	1340600	-							PMOB_RS06425	588		old_locus_tag=Pmob_1252
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1340013	1340600	-	WP_041534092.1	WP_041534092.1		hypothetical protein			PMOB_RS06425	588	195	
gene	tRNA	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1340904	1340980	-							PMOB_RS06430	77		old_locus_tag=Pmob_R0037
tRNA		GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1340904	1340980	-				tRNA-Ile			PMOB_RS06430	77		anticodon=CAT
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1341105	1341275	+							PMOB_RS10620	171		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1341105	1341275	+	WP_155811074.1	WP_155811074.1		hypothetical protein			PMOB_RS10620	171	56	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1341309	1342316	-							PMOB_RS06435	1008		old_locus_tag=Pmob_1253
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1341309	1342316	-	WP_012209068.1	WP_012209068.1		alkaline phosphatase			PMOB_RS06435	1008	335	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1342461	1343597	-							PMOB_RS06440	1137		old_locus_tag=Pmob_1254
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1342461	1343597	-	WP_012209069.1	WP_012209069.1		RNA-guided endonuclease TnpB family protein			PMOB_RS06440	1137	378	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1343879	1345297	-					ltrA		PMOB_RS06445	1419		old_locus_tag=Pmob_1255
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1343879	1345297	-	WP_012209070.1	WP_012209070.1		group II intron reverse transcriptase/maturase	ltrA		PMOB_RS06445	1419	472	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1345373	1345516	-							PMOB_RS10625	144		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1345373	1345516	-	WP_155811075.1	WP_155811075.1		arginase			PMOB_RS10625	144	47	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1345747	1346361	-					wrbA		PMOB_RS06450	615		old_locus_tag=Pmob_1256
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1345747	1346361	-	WP_012209071.1	WP_012209071.1		NAD(P)H:quinone oxidoreductase	wrbA		PMOB_RS06450	615	204	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1346644	1347279	+							PMOB_RS10935	636		partial;pseudo
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1346644	1347279	+				DDE-type integrase/transposase/recombinase			PMOB_RS10935	636		partial;pseudo
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1347277	1347849	+					istB		PMOB_RS10830	573		partial;pseudo
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1347277	1347849	+				IS21-like element helper ATPase IstB	istB		PMOB_RS10830	573		partial;pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1348317	1348628	-							PMOB_RS06465	312		old_locus_tag=Pmob_1258
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1348317	1348628	-	WP_041534093.1	WP_041534093.1		hypothetical protein			PMOB_RS06465	312	103	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1348732	1349994	-							PMOB_RS06470	1263		old_locus_tag=Pmob_1259
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1348732	1349994	-	WP_012208365.1	WP_012208365.1		IS110 family transposase			PMOB_RS06470	1263	420	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1350088	1350282	+							PMOB_RS06475	195		old_locus_tag=Pmob_1260
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1350088	1350282	+	WP_012209073.1	WP_012209073.1		hypothetical protein			PMOB_RS06475	195	64	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1350705	1351700	+							PMOB_RS06480	996		old_locus_tag=Pmob_1261
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1350705	1351700	+	WP_012209074.1	WP_012209074.1		LacI family transcriptional regulator			PMOB_RS06480	996	331	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1351757	1352983	+							PMOB_RS06485	1227		old_locus_tag=Pmob_1262
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1351757	1352983	+	WP_012209075.1	WP_012209075.1		maltose ABC transporter substrate-binding protein			PMOB_RS06485	1227	408	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1353078	1354007	+							PMOB_RS06490	930		old_locus_tag=Pmob_1263
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1353078	1354007	+	WP_012209076.1	WP_012209076.1		sugar ABC transporter permease			PMOB_RS06490	930	309	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1354009	1354839	+							PMOB_RS06495	831		old_locus_tag=Pmob_1264
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1354009	1354839	+	WP_012209077.1	WP_012209077.1		ABC transporter permease subunit			PMOB_RS06495	831	276	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1354836	1356227	+							PMOB_RS06500	1392		old_locus_tag=Pmob_1265
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1354836	1356227	+	WP_012209078.1	WP_012209078.1		glycoside hydrolase family 13 protein			PMOB_RS06500	1392	463	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1356354	1356620	-							PMOB_RS06505	267		old_locus_tag=Pmob_1266
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1356354	1356620	-	WP_041534095.1	WP_041534095.1		hypothetical protein			PMOB_RS06505	267	88	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1356856	1357680	-							PMOB_RS10450	825		old_locus_tag=Pmob_1267
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1356856	1357680	-	WP_012209079.1	WP_012209079.1		transposase			PMOB_RS10450	825	274	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1358045	1358332	+							PMOB_RS06520	288		old_locus_tag=Pmob_1268
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1358045	1358332	+	WP_012209080.1	WP_012209080.1		thioredoxin family protein			PMOB_RS06520	288	95	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1358393	1359811	-					ltrA		PMOB_RS06525	1419		old_locus_tag=Pmob_1269
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1358393	1359811	-	WP_012209081.1	WP_012209081.1		group II intron reverse transcriptase/maturase	ltrA		PMOB_RS06525	1419	472	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1359887	1360045	-							PMOB_RS10635	159		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1359887	1360045	-	WP_155811076.1	WP_155811076.1		hypothetical protein			PMOB_RS10635	159	52	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1360472	1360870	+							PMOB_RS06530	399		old_locus_tag=Pmob_1270
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1360472	1360870	+	WP_012209082.1	WP_012209082.1		type II toxin-antitoxin system RelE/ParE family toxin			PMOB_RS06530	399	132	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1360883	1361452	+							PMOB_RS06535	570		old_locus_tag=Pmob_1271
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1360883	1361452	+	WP_012209083.1	WP_012209083.1		hypothetical protein			PMOB_RS06535	570	189	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1361421	1361861	+							PMOB_RS06540	441		old_locus_tag=Pmob_1272
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1361421	1361861	+	WP_041534098.1	WP_041534098.1		hypothetical protein			PMOB_RS06540	441	146	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1361955	1365332	-							PMOB_RS06545	3378		old_locus_tag=Pmob_1273
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1361955	1365332	-	WP_012209085.1	WP_012209085.1		N-6 DNA methylase			PMOB_RS06545	3378	1125	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1365316	1365912	-							PMOB_RS06550	597		old_locus_tag=Pmob_1274
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1365316	1365912	-	WP_196793017.1	WP_196793017.1		ATP-binding protein			PMOB_RS06550	597	198	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1365992	1366489	-							PMOB_RS10835	498		old_locus_tag=Pmob_1275
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1365992	1366489	-	WP_012209087.1	WP_012209087.1		GntR family transcriptional regulator			PMOB_RS10835	498	165	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1367168	1367374	+							PMOB_RS06560	207		old_locus_tag=Pmob_1276
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1367168	1367374	+	WP_012209088.1	WP_012209088.1		hypothetical protein			PMOB_RS06560	207	68	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1367447	1367647	+							PMOB_RS06565	201		old_locus_tag=Pmob_1277
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1367447	1367647	+	WP_012209089.1	WP_012209089.1		hypothetical protein			PMOB_RS06565	201	66	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1367665	1367874	+							PMOB_RS06570	210		old_locus_tag=Pmob_1278
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1367665	1367874	+	WP_012209090.1	WP_012209090.1		DUF2922 domain-containing protein			PMOB_RS06570	210	69	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1368206	1368352	+							PMOB_RS10640	147		old_locus_tag=Pmob_1279
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1368206	1368352	+	WP_012209091.1	WP_012209091.1		hypothetical protein			PMOB_RS10640	147	48	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1368919	1369569	+							PMOB_RS06580	651		old_locus_tag=Pmob_1280
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1368919	1369569	+	WP_012209092.1	WP_012209092.1		capsular polysaccharide biosynthesis protein CapC			PMOB_RS06580	651	216	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1369658	1370938	+							PMOB_RS06585	1281		old_locus_tag=Pmob_1281
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1369658	1370938	+	WP_012209093.1	WP_012209093.1		exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase			PMOB_RS06585	1281	426	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1371442	1372668	+							PMOB_RS06590	1227		old_locus_tag=Pmob_1282
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1371442	1372668	+	WP_012209094.1	WP_012209094.1		glycosyltransferase family 4 protein			PMOB_RS06590	1227	408	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1372693	1373745	+							PMOB_RS06595	1053		old_locus_tag=Pmob_1283
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1372693	1373745	+	WP_012209095.1	WP_012209095.1		polysaccharide biosynthesis protein			PMOB_RS06595	1053	350	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1373796	1374923	+					wecB		PMOB_RS06600	1128		old_locus_tag=Pmob_1284
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1373796	1374923	+	WP_012209096.1	WP_012209096.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		PMOB_RS06600	1128	375	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1374976	1375788	+							PMOB_RS06605	813		old_locus_tag=Pmob_1285
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1374976	1375788	+	WP_012209097.1	WP_012209097.1		SDR family oxidoreductase			PMOB_RS06605	813	270	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1376096	1376281	-							PMOB_RS10645	186		old_locus_tag=Pmob_1286
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1376096	1376281	-	WP_155811079.1	WP_155811079.1		hypothetical protein			PMOB_RS10645	186	61	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1376365	1377660	+							PMOB_RS06610	1296		old_locus_tag=Pmob_1287
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1376365	1377660	+	WP_012209098.1	WP_012209098.1		hypothetical protein			PMOB_RS06610	1296	431	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1377695	1378768	+					wecB		PMOB_RS06615	1074		old_locus_tag=Pmob_1288
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1377695	1378768	+	WP_012209099.1	WP_012209099.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		PMOB_RS06615	1074	357	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1378818	1380002	+							PMOB_RS06620	1185		old_locus_tag=Pmob_1289
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1378818	1380002	+	WP_012209100.1	WP_012209100.1		hypothetical protein			PMOB_RS06620	1185	394	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1380204	1381493	+							PMOB_RS06625	1290		old_locus_tag=Pmob_1290
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1380204	1381493	+	WP_012209101.1	WP_012209101.1		ISL3 family transposase			PMOB_RS06625	1290	429	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1381642	1382154	+							PMOB_RS10270	513		old_locus_tag=Pmob_1291
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1381642	1382154	+	WP_012209102.1	WP_012209102.1		winged helix-turn-helix transcriptional regulator			PMOB_RS10270	513	170	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1382477	1383700	+							PMOB_RS06635	1224		old_locus_tag=Pmob_1293
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1382477	1383700	+	WP_012209103.1	WP_012209103.1		glycosyltransferase family 4 protein			PMOB_RS06635	1224	407	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1384092	1385201	+					wecB		PMOB_RS06640	1110		old_locus_tag=Pmob_1294
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1384092	1385201	+	WP_012209104.1	WP_012209104.1		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB		PMOB_RS06640	1110	369	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1385550	1386143	-							PMOB_RS06645	594		old_locus_tag=Pmob_1295
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1385550	1386143	-	WP_012209105.1	WP_012209105.1		hypothetical protein			PMOB_RS06645	594	197	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1386143	1386379	-							PMOB_RS06650	237		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1386143	1386379	-	WP_041534102.1	WP_041534102.1		hypothetical protein			PMOB_RS06650	237	78	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1386788	1387213	+							PMOB_RS10840	426		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1386788	1387213	+	WP_196793018.1	WP_196793018.1		hypothetical protein			PMOB_RS10840	426	141	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1387113	1388176	+							PMOB_RS10850	1064		pseudo;old_locus_tag=Pmob_1297
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1387113	1388176	+				hypothetical protein			PMOB_RS10850	1064		pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1388508	1389659	+							PMOB_RS10650	1152		old_locus_tag=Pmob_1298
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1388508	1389659	+	WP_012209106.1	WP_012209106.1		hypothetical protein			PMOB_RS10650	1152	383	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1390378	1391829	+							PMOB_RS06670	1452		old_locus_tag=Pmob_1301
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1390378	1391829	+	WP_012209107.1	WP_012209107.1		lipopolysaccharide biosynthesis protein			PMOB_RS06670	1452	483	
gene	pseudogene	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1392115	1392333	-							PMOB_RS10940	219		partial;pseudo;old_locus_tag=Pmob_1302
CDS	without_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1392115	1392333	-				transposase			PMOB_RS10940	219		partial;pseudo
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1392730	1392957	+							PMOB_RS06675	228		
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1392730	1392957	+	WP_041534104.1	WP_041534104.1		hypothetical protein			PMOB_RS06675	228	75	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1393402	1394094	+							PMOB_RS06680	693		old_locus_tag=Pmob_1304
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1393402	1394094	+	WP_012209108.1	WP_012209108.1		hypothetical protein			PMOB_RS06680	693	230	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1394818	1395390	+							PMOB_RS06685	573		old_locus_tag=Pmob_1305
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1394818	1395390	+	WP_012209109.1	WP_012209109.1		hypothetical protein			PMOB_RS06685	573	190	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1395596	1396807	+							PMOB_RS06690	1212		old_locus_tag=Pmob_1306
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1395596	1396807	+	WP_012209110.1	WP_012209110.1		glycosyltransferase			PMOB_RS06690	1212	403	
gene	protein_coding	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1396800	1398251	+							PMOB_RS06695	1452		old_locus_tag=Pmob_1307
CDS	with_protein	GCF_000018605.1	Primary Assembly	chromosome		NC_010003.1	1396800	1398251	+	WP_012209111.1	WP_012209111.1		lipopolysaccharide biosynthesis protein			PMOB_RS06695	1452	483	
