# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	2327	3052	+							AA81_RS10715	726		old_locus_tag=AA81_10525
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	2327	3052	+	WP_245863601.1	WP_245863601.1		WecB/TagA/CpsF family glycosyltransferase			AA81_RS10715	726	241	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	3053	3994	-							AA81_RS10720	942		old_locus_tag=AA81_10530
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	3053	3994	-	WP_103898974.1	WP_103898974.1		hypothetical protein			AA81_RS10720	942	313	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	3979	5106	-							AA81_RS10725	1128		old_locus_tag=AA81_10535
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	3979	5106	-	WP_103898975.1	WP_103898975.1		DUF4097 family beta strand repeat-containing protein			AA81_RS10725	1128	375	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	5121	5495	-							AA81_RS10730	375		old_locus_tag=AA81_10540
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	5121	5495	-	WP_103898976.1	WP_103898976.1		DUF2089 domain-containing protein			AA81_RS10730	375	124	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	5750	7030	+							AA81_RS10735	1281		old_locus_tag=AA81_10545
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	5750	7030	+	WP_103898977.1	WP_103898977.1		alpha-amylase family glycosyl hydrolase			AA81_RS10735	1281	426	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	7082	7646	+							AA81_RS10740	565		partial;old_locus_tag=AA81_10550
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000222.1	7082	7646	+	WP_169999747.1	WP_169999747.1		signal recognition particle receptor subunit alpha			AA81_RS10740	565	188	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	1	249	+							AA81_RS08745	249		partial;old_locus_tag=AA81_08585
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	1	249	+	WP_146050372.1	WP_146050372.1		flagellar biosynthetic protein FliR			AA81_RS08745	249	82	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	171	1304	+					flhB		AA81_RS08750	1134		old_locus_tag=AA81_08590
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	171	1304	+	WP_233186697.1	WP_233186697.1		flagellar biosynthesis protein FlhB	flhB		AA81_RS08750	1134	377	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	1323	3455	+					flhA		AA81_RS08755	2133		old_locus_tag=AA81_08595
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	1323	3455	+	WP_103898809.1	WP_103898809.1		flagellar biosynthesis protein FlhA	flhA		AA81_RS08755	2133	710	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	3445	4583	+					flhF		AA81_RS08760	1139		partial;old_locus_tag=AA81_08600
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000176.1	3445	4583	+	WP_103898810.1	WP_103898810.1		flagellar biosynthesis protein FlhF	flhF		AA81_RS08760	1139	379	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000328.1	229	753	+							AA81_RS13695	525		old_locus_tag=AA81_13470
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000328.1	229	753	+	WP_103899343.1	WP_103899343.1		VanZ family protein			AA81_RS13695	525	174	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000328.1	850	1821	-							AA81_RS13700	972		old_locus_tag=AA81_13475
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000328.1	850	1821	-	WP_103899344.1	WP_103899344.1		Rpn family recombination-promoting nuclease/putative transposase			AA81_RS13700	972	323	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	59	1084	+							AA81_RS13115	1026		old_locus_tag=AA81_12880
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	59	1084	+	WP_103079292.1	WP_103079292.1		LacI family transcriptional regulator			AA81_RS13115	1026	341	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	1143	2399	+							AA81_RS13120	1257		old_locus_tag=AA81_12885
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	1143	2399	+	WP_103079293.1	WP_103079293.1		extracellular solute-binding protein			AA81_RS13120	1257	418	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	2457	3335	+							AA81_RS13125	879		old_locus_tag=AA81_12890
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	2457	3335	+	WP_103079294.1	WP_103079294.1		sugar ABC transporter permease			AA81_RS13125	879	292	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	3352	4173	+							AA81_RS13130	822		old_locus_tag=AA81_12895
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	3352	4173	+	WP_103079295.1	WP_103079295.1		carbohydrate ABC transporter permease			AA81_RS13130	822	273	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	4213	5121	+							AA81_RS13135	909		old_locus_tag=AA81_12900
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	4213	5121	+	WP_103079296.1	WP_103079296.1		dihydrodipicolinate synthase family protein			AA81_RS13135	909	302	
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	5240	5538	+							AA81_RS13140	299		partial;pseudo;old_locus_tag=AA81_12905
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000291.1	5240	5538	+				fucose isomerase			AA81_RS13140	299		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	1	738	+							AA81_RS12875	738		partial;old_locus_tag=AA81_12640
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	1	738	+	WP_103899261.1	WP_103899261.1		AAA family ATPase			AA81_RS12875	738	245	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	930	1628	+							AA81_RS12880	699		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	930	1628	+	WP_103899262.1	WP_103899262.1		PilZ domain-containing protein			AA81_RS12880	699	232	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	1671	2303	+							AA81_RS12885	633		old_locus_tag=AA81_12650
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	1671	2303	+	WP_103899263.1	WP_103899263.1		chemotaxis protein CheC			AA81_RS12885	633	210	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	2296	2793	+							AA81_RS12890	498		old_locus_tag=AA81_12655
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	2296	2793	+	WP_103899264.1	WP_103899264.1		chemotaxis protein CheD			AA81_RS12890	498	165	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	2806	3501	+							AA81_RS12895	696		old_locus_tag=AA81_12660
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	2806	3501	+	WP_103899265.1	WP_103899265.1		FliA/WhiG family RNA polymerase sigma factor			AA81_RS12895	696	231	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	3504	3809	+							AA81_RS12900	306		old_locus_tag=AA81_12665
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000274.1	3504	3809	+	WP_103899266.1	WP_103899266.1		hypothetical protein			AA81_RS12900	306	101	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000182.1	95	667	-							AA81_RS09255	573		old_locus_tag=AA81_09095
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000182.1	95	667	-	WP_103898872.1	WP_103898872.1		helix-hairpin-helix domain-containing protein			AA81_RS09255	573	190	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000182.1	692	2008	-							AA81_RS09260	1317		old_locus_tag=AA81_09100
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000182.1	692	2008	-	WP_103898873.1	WP_103898873.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			AA81_RS09260	1317	438	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000329.1	366	728	+							AA81_RS13705	363		old_locus_tag=AA81_13480
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000329.1	366	728	+	WP_103899345.1	WP_103899345.1		hypothetical protein			AA81_RS13705	363	120	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000330.1	345	1655	-							AA81_RS13710	1311		old_locus_tag=AA81_13485
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000330.1	345	1655	-	WP_103899346.1	WP_103899346.1		dicarboxylate/amino acid:cation symporter			AA81_RS13710	1311	436	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000330.1	1838	2112	+							AA81_RS13715	275		partial;old_locus_tag=AA81_13490
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000330.1	1838	2112	+	WP_211292738.1	WP_211292738.1		hypothetical protein			AA81_RS13715	275	92	partial
gene	pseudogene	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	1	422	-							AA81_RS12020	422		partial;pseudo;old_locus_tag=AA81_11805
CDS	without_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	1	422	-				ISL3 family transposase			AA81_RS12020	422		partial;pseudo
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	537	950	+							AA81_RS12025	414		old_locus_tag=AA81_11810
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	537	950	+	WP_146050394.1	WP_146050394.1		hypothetical protein			AA81_RS12025	414	137	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	1240	1515	-					cas2		AA81_RS12030	276		old_locus_tag=AA81_11815
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	1240	1515	-	WP_012209660.1	WP_012209660.1		CRISPR-associated endonuclease Cas2	cas2		AA81_RS12030	276	91	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	1509	2510	-					cas1b		AA81_RS12035	1002		old_locus_tag=AA81_11820
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	1509	2510	-	WP_103899160.1	WP_103899160.1		type I-B CRISPR-associated endonuclease Cas1b	cas1b		AA81_RS12035	1002	333	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	2512	3024	-					cas4		AA81_RS12040	513		old_locus_tag=AA81_11825
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	2512	3024	-	WP_103077273.1	WP_103077273.1		CRISPR-associated protein Cas4	cas4		AA81_RS12040	513	170	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	3017	3808	-							AA81_RS14310	792		partial;old_locus_tag=AA81_11830
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000250.1	3017	3808	-	WP_211292709.1	WP_211292709.1		hypothetical protein			AA81_RS14310	792	263	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	74	805	-							AA81_RS10190	732		old_locus_tag=AA81_10005
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	74	805	-	WP_103079342.1	WP_103079342.1		basic amino acid ABC transporter substrate-binding protein			AA81_RS10190	732	243	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	1068	1550	-					tsaA		AA81_RS10195	483		old_locus_tag=AA81_10010
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	1068	1550	-	WP_103078593.1	WP_103078593.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA		AA81_RS10195	483	160	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	1830	2864	-							AA81_RS10200	1035		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	1830	2864	-	WP_103078594.1	WP_103078594.1		Rpn family recombination-promoting nuclease/putative transposase			AA81_RS10200	1035	344	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	3219	3659	-							AA81_RS10205	441		old_locus_tag=AA81_10020
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	3219	3659	-	WP_103078595.1	WP_103078595.1		protein-export chaperone SecB			AA81_RS10205	441	146	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	3628	4197	-							AA81_RS10210	570		old_locus_tag=AA81_10025
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	3628	4197	-	WP_103078596.1	WP_103078596.1		hypothetical protein			AA81_RS10210	570	189	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	4210	4608	-							AA81_RS10215	399		old_locus_tag=AA81_10030
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	4210	4608	-	WP_103078597.1	WP_103078597.1		type II toxin-antitoxin system RelE/ParE family toxin			AA81_RS10215	399	132	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	4936	5163	+							AA81_RS10220	228		old_locus_tag=AA81_10035
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	4936	5163	+	WP_103078598.1	WP_103078598.1		type II toxin-antitoxin system HicB family antitoxin			AA81_RS10220	228	75	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	5362	6195	-							AA81_RS14595	834		old_locus_tag=AA81_10040
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	5362	6195	-	WP_103078599.1	WP_103078599.1		hypothetical protein			AA81_RS14595	834	277	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	6348	6575	-							AA81_RS10230	228		old_locus_tag=AA81_10045
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	6348	6575	-	WP_169926299.1	WP_169926299.1		UPF0175 family protein			AA81_RS10230	228	75	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	6657	7139	-					tsaA		AA81_RS10235	483		old_locus_tag=AA81_10050
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	6657	7139	-	WP_103078601.1	WP_103078601.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA		AA81_RS10235	483	160	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	7361	7753	+							AA81_RS10240	393		old_locus_tag=AA81_10055
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	7361	7753	+	WP_245863588.1	WP_245863588.1		winged helix-turn-helix transcriptional regulator			AA81_RS10240	393	130	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	7936	8697	-							AA81_RS10245	762		old_locus_tag=AA81_10060
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	7936	8697	-	WP_245857169.1	WP_245857169.1		Rpn family recombination-promoting nuclease/putative transposase			AA81_RS10245	762	253	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	8816	8941	-							AA81_RS14030	126		
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	8816	8941	-	WP_146026628.1	WP_146026628.1		Rpn family recombination-promoting nuclease/putative transposase			AA81_RS14030	126	41	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	9392	12241	+							AA81_RS10250	2850		old_locus_tag=AA81_10065
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	9392	12241	+	WP_103078602.1	WP_103078602.1		hypothetical protein			AA81_RS10250	2850	949	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	12201	13559	+							AA81_RS10255	1359		old_locus_tag=AA81_10070
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	12201	13559	+	WP_245857170.1	WP_245857170.1		putative DNA binding domain-containing protein			AA81_RS10255	1359	452	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	14085	14339	-							AA81_RS10260	255		old_locus_tag=AA81_10075
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	14085	14339	-	WP_103898936.1	WP_103898936.1		hypothetical protein			AA81_RS10260	255	84	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	14800	15352	+							AA81_RS10265	553		partial;old_locus_tag=AA81_10080
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000209.1	14800	15352	+	WP_169999738.1	WP_169999738.1		AAA family ATPase			AA81_RS10265	553	184	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	1	1513	-							AA81_RS10300	1513		partial;old_locus_tag=AA81_10110
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	1	1513	-	WP_103898937.1	WP_103898937.1		valine--tRNA ligase			AA81_RS10300	1513	504	partial
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	1593	3008	-							AA81_RS10305	1416		old_locus_tag=AA81_10115
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	1593	3008	-	WP_103898938.1	WP_103898938.1		MFS transporter			AA81_RS10305	1416	471	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	3176	3706	+					amrA		AA81_RS10310	531		old_locus_tag=AA81_10120
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	3176	3706	+	WP_245863592.1	WP_245863592.1		AmmeMemoRadiSam system protein A	amrA		AA81_RS10310	531	176	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	3726	4724	+					amrS		AA81_RS10315	999		old_locus_tag=AA81_10125
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	3726	4724	+	WP_103898940.1	WP_103898940.1		AmmeMemoRadiSam system radical SAM enzyme	amrS		AA81_RS10315	999	332	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	4697	5734	+							AA81_RS10320	1038		old_locus_tag=AA81_10130
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	4697	5734	+	WP_103898941.1	WP_103898941.1		FAD:protein FMN transferase			AA81_RS10320	1038	345	
gene	protein_coding	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	5741	6115	+							AA81_RS10325	375		old_locus_tag=AA81_10135
CDS	with_protein	GCF_002924615.1	Primary Assembly	unplaced scaffold		NZ_JALY01000211.1	5741	6115	+	WP_103898942.1	WP_103898942.1		NusG domain II-containing protein			AA81_RS10325	375	124	
